image_name,timestamp,camera_serial,camera_mode,width,height,fps,intrinsics_json,robot_pose_x,robot_pose_y,robot_pose_z,robot_pose_rx,robot_pose_ry,robot_pose_rz
glass_000017.jpg,2026-06-15T10:36:04,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000018.jpg,2026-06-15T10:36:07,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000019.jpg,2026-06-15T10:36:12,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000020.jpg,2026-06-15T10:36:17,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000021.jpg,2026-06-15T10:36:23,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000022.jpg,2026-06-15T10:36:26,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000023.jpg,2026-06-15T10:36:30,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000024.jpg,2026-06-15T10:36:34,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000025.jpg,2026-06-15T10:36:38,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000026.jpg,2026-06-15T10:36:41,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000027.jpg,2026-06-15T10:36:45,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000028.jpg,2026-06-15T10:36:48,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000029.jpg,2026-06-15T10:36:51,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000030.jpg,2026-06-15T10:36:55,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000031.jpg,2026-06-15T10:36:59,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000032.jpg,2026-06-15T10:37:03,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000033.jpg,2026-06-15T10:37:10,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000034.jpg,2026-06-15T10:37:13,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000035.jpg,2026-06-15T10:37:17,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000036.jpg,2026-06-15T10:37:20,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000037.jpg,2026-06-15T10:37:25,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000038.jpg,2026-06-15T10:37:29,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000039.jpg,2026-06-15T10:37:35,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000040.jpg,2026-06-15T10:38:10,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000041.jpg,2026-06-15T10:38:16,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000042.jpg,2026-06-15T10:38:20,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000043.jpg,2026-06-15T10:38:23,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000044.jpg,2026-06-15T10:38:26,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000045.jpg,2026-06-15T10:38:29,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000046.jpg,2026-06-15T10:38:43,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000047.jpg,2026-06-15T10:38:45,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000048.jpg,2026-06-15T10:38:54,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000049.jpg,2026-06-15T10:39:03,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000050.jpg,2026-06-15T10:39:07,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000051.jpg,2026-06-15T10:39:10,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000052.jpg,2026-06-15T10:39:16,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
glass_000053.jpg,2026-06-15T10:39:20,244222074023,fixed,1280,720,15,"{""width"":1280,""height"":720,""ppx"":643.0150756835938,""ppy"":377.3053894042969,""fx"":911.8689575195312,""fy"":911.94189453125,""model"":""distortion.inverse_brown_conrady"",""coeffs"":[0.0,0.0,0.0,0.0,0.0]}",,,,,,
